"seqnames"	"start"	"end"	"annotation"	"SYMBOL"	"distanceToTSS"	"condition"
"7166"	"chr4"	106050373	106050591	"Distal Intergenic"	"Usp24"	-265622	"TCF4_WTp"
"7167"	"chr4"	116074941	116075524	"Promoter"	"Lrrc41"	0	"TCF4_WTp"
"7168"	"chr4"	116221062	116221710	"Promoter"	"Pik3r3"	-204	"TCF4_WTp"
"7169"	"chr4"	123750230	123750453	"Promoter"	"Akirin1"	0	"TCF4_WTp"
"7170"	"chr4"	124850154	124850713	"Promoter"	"1110065P20Rik"	17	"TCF4_WTp"
"7171"	"chr4"	126256121	126256859	"Promoter"	"Map7d1"	0	"TCF4_WTp"
"7172"	"chr4"	129542733	129543102	"Promoter"	"Hdac1"	-87	"TCF4_WTp"
"7173"	"chr4"	133129966	133130521	"Promoter"	"Wasf2"	-112	"TCF4_WTp"
"7174"	"chr4"	134287443	134287885	"Promoter"	"Pdik1l"	0	"TCF4_WTp"
"7175"	"chr4"	135353167	135353406	"Promoter"	"Srrm1"	0	"TCF4_WTp"
"7176"	"chr4"	136835946	136836455	"Promoter"	"Ephb2"	0	"TCF4_WTp"
"7177"	"chr4"	136842730	136843195	"Distal Intergenic"	"Ephb2"	-6718	"TCF4_WTp"
"7178"	"chr4"	138827362	138827698	"Intron"	"Pla2g2a"	-4159	"TCF4_WTp"
"7179"	"chr4"	139380286	139380565	"Promoter"	"Ubr4"	-94	"TCF4_WTp"
"7180"	"chr4"	139535159	139535390	"Intron"	"Iffo2"	4611	"TCF4_WTp"
"7181"	"chr4"	139622687	139623325	"Promoter"	"Aldh4a1"	0	"TCF4_WTp"
"7182"	"chr4"	141287597	141287844	"Distal Intergenic"	"Epha2"	-13377	"TCF4_WTp"
"7183"	"chr4"	144749099	144749507	"Distal Intergenic"	"Gm13178"	-27695	"TCF4_WTp"
"7184"	"chr4"	148626585	148627243	"Promoter"	"Tardbp"	0	"TCF4_WTp"
"7185"	"chr4"	150583837	150584292	"Intron"	"Rere"	-32467	"TCF4_WTp"
"7186"	"chr4"	152325409	152325845	"Promoter"	"Rpl22"	0	"TCF4_WTp"
"7187"	"chr4"	154418301	154418610	"Intron"	"Prdm16"	-76164	"TCF4_WTp"
"7188"	"chr4"	155601197	155601876	"Promoter"	"Slc35e2"	0	"TCF4_WTp"
"7189"	"chr5"	3342234	3342664	"Promoter"	"Cdk6"	-1229	"TCF4_WTp"
"7190"	"chr5"	8056213	8056498	"Promoter"	"Sri"	-44	"TCF4_WTp"
"7191"	"chr5"	8422392	8422597	"Promoter"	"Dbf4"	119	"TCF4_WTp"
"7192"	"chr5"	17208800	17209023	"Distal Intergenic"	"Speer4f1"	-267099	"TCF4_WTp"
"7193"	"chr5"	21673071	21673572	"Intron"	"Armc10"	27087	"TCF4_WTp"
"7194"	"chr5"	23616461	23617098	"Promoter"	"Srpk2"	0	"TCF4_WTp"
"7195"	"chr5"	27791348	27791846	"Promoter"	"Paxip1"	0	"TCF4_WTp"
"7196"	"chr5"	29211966	29212340	"Intron"	"Rnf32"	8911	"TCF4_WTp"
"7197"	"chr5"	31192584	31193021	"Promoter"	"Eif2b4"	118	"TCF4_WTp"
"7198"	"chr5"	32135398	32135740	"Promoter"	"Fosl2"	-732	"TCF4_WTp"
"7199"	"chr5"	32183282	32183536	"Distal Intergenic"	"Fosl2"	36761	"TCF4_WTp"
"7200"	"chr5"	33652201	33652799	"Promoter"	"Slbp"	0	"TCF4_WTp"
"7201"	"chr5"	41708082	41708634	"Promoter"	"Rab28"	0	"TCF4_WTp"
"7202"	"chr5"	67847400	67847866	"Promoter"	"Atp8a1"	0	"TCF4_WTp"
"7203"	"chr5"	77107095	77107515	"Intron"	"Hopx"	7608	"TCF4_WTp"
"7204"	"chr5"	91038638	91038868	"Distal Intergenic"	"Epgn"	11121	"TCF4_WTp"
"7205"	"chr5"	91162802	91163212	"Distal Intergenic"	"Areg"	23203	"TCF4_WTp"
"7206"	"chr5"	93092944	93093515	"Promoter"	"Sept11"	0	"TCF4_WTp"
"7207"	"chr5"	100416237	100416673	"Promoter"	"Sec31a"	-3	"TCF4_WTp"
"7208"	"chr5"	100674904	100675467	"Promoter"	"Coq2"	-648	"TCF4_WTp"
"7209"	"chr5"	103753703	103754272	"Promoter"	"Aff1"	0	"TCF4_WTp"
"7210"	"chr5"	103916982	103917335	"Distal Intergenic"	"Klhl8"	-5753	"TCF4_WTp"
"7211"	"chr5"	114551027	114551299	"Distal Intergenic"	"Fam222a"	-16952	"TCF4_WTp"
"7212"	"chr5"	114647393	114647592	"Intron"	"Trpv4"	10829	"TCF4_WTp"
"7213"	"chr5"	114774175	114774989	"Promoter"	"4930515G01Rik"	0	"TCF4_WTp"
"7214"	"chr5"	115158611	115158838	"Promoter"	"Mlec"	-435	"TCF4_WTp"
"7215"	"chr5"	118984955	118985248	"Distal Intergenic"	"4930413E15Rik"	32616	"TCF4_WTp"
"7216"	"chr5"	120612261	120613203	"Promoter"	"Rita1"	0	"TCF4_WTp"
"7217"	"chr5"	135688855	135689298	"Promoter"	"Por"	0	"TCF4_WTp"
"7218"	"chr5"	137346016	137346349	"Distal Intergenic"	"Ephb4"	-3760	"TCF4_WTp"
"7219"	"chr5"	137533152	137533768	"Promoter"	"Epo"	0	"TCF4_WTp"
"7220"	"chr5"	138193991	138194644	"Promoter"	"Mblac1"	0	"TCF4_WTp"
"7221"	"chr5"	140418582	140419429	"Promoter"	"Eif3b"	0	"TCF4_WTp"
"7222"	"chr5"	140704420	140704870	"Promoter"	"Brat1"	-141	"TCF4_WTp"
"7223"	"chr6"	18248173	18248748	"Intron"	"Cftr"	-6632	"TCF4_WTp"
"7224"	"chr6"	18360161	18360385	"Distal Intergenic"	"Cttnbp2"	67846	"TCF4_WTp"
"7225"	"chr6"	21852327	21852565	"Promoter"	"Tspan12"	0	"TCF4_WTp"
"7226"	"chr6"	24664777	24665193	"Promoter"	"Wasl"	0	"TCF4_WTp"
"7227"	"chr6"	48601692	48602064	"Distal Intergenic"	"Zfp775"	-3472	"TCF4_WTp"
"7228"	"chr6"	51320938	51321197	"Distal Intergenic"	"Mir148a"	-51028	"TCF4_WTp"
"7229"	"chr6"	51720623	51720938	"Distal Intergenic"	"Snx10"	176100	"TCF4_WTp"
"7230"	"chr6"	57702957	57703397	"Promoter"	"Lancl2"	502	"TCF4_WTp"
"7231"	"chr6"	71440434	71441268	"Promoter"	"Rmnd5a"	0	"TCF4_WTp"
"7232"	"chr6"	71544079	71544400	"Promoter"	"Chmp3"	225	"TCF4_WTp"
"7233"	"chr6"	71908599	71909255	"Promoter"	"Polr1a"	0	"TCF4_WTp"
"7234"	"chr6"	72439516	72440067	"Promoter"	"Mat2a"	0	"TCF4_WTp"
"7235"	"chr6"	82747009	82747422	"Intron"	"Hk2"	27032	"TCF4_WTp"
"7236"	"chr6"	88901775	88902403	"Promoter"	"Tpra1"	0	"TCF4_WTp"
"7237"	"chr6"	94915875	94916086	"Intron"	"4930511E03Rik"	-27748	"TCF4_WTp"
"7238"	"chr6"	96587521	96587811	"Intron"	"1700123L14Rik"	-421316	"TCF4_WTp"
"7239"	"chr6"	108661600	108661838	"Promoter"	"0610040F04Rik"	-666	"TCF4_WTp"
"7240"	"chr6"	113237470	113237873	"Promoter"	"Mtmr14"	0	"TCF4_WTp"
"7241"	"chr6"	113377697	113378268	"Promoter"	"Arpc4"	0	"TCF4_WTp"
"7242"	"chr6"	114901377	114902085	"Exon"	"Vgll4"	19667	"TCF4_WTp"
"7243"	"chr6"	119479167	119479527	"Promoter"	"Fbxl14"	-141	"TCF4_WTp"
"7244"	"chr6"	121110128	121110763	"Promoter"	"Mical3"	-34	"TCF4_WTp"
"7245"	"chr6"	127341692	127342005	"Distal Intergenic"	"Gm38404"	-33725	"TCF4_WTp"
"7246"	"chr6"	134035339	134035734	"Promoter"	"Etv6"	0	"TCF4_WTp"
"7247"	"chr6"	134103495	134103741	"Intron"	"Etv6"	67795	"TCF4_WTp"
"7248"	"chr6"	134111615	134111973	"Intron"	"Etv6"	75915	"TCF4_WTp"
"7249"	"chr6"	136647557	136647852	"Intron"	"Plbd1"	14041	"TCF4_WTp"
"7250"	"chr6"	137611978	137612362	"Intron"	"Eps8"	35921	"TCF4_WTp"
"7251"	"chr6"	142806426	142806731	"Promoter"	"Sult6b2"	-1960	"TCF4_WTp"
"7252"	"chr6"	148944752	148945300	"Promoter"	"Fam60a"	-118	"TCF4_WTp"
"7253"	"chr7"	15922237	15922757	"Promoter"	"Selenow"	0	"TCF4_WTp"
"7254"	"chr7"	16924127	16924729	"Promoter"	"Calm3"	-95	"TCF4_WTp"
"7255"	"chr7"	19257582	19257820	"3' UTR"	"Vasp"	14034	"TCF4_WTp"
"7256"	"chr7"	19359329	19359944	"Promoter"	"Cd3eap"	0	"TCF4_WTp"
"7257"	"chr7"	19876837	19877036	"3' UTR"	"Ceacam19"	10929	"TCF4_WTp"
"7258"	"chr7"	25219004	25219727	"Promoter"	"Dedd2"	132	"TCF4_WTp"
"7259"	"chr7"	25297470	25298219	"Promoter"	"Pafah1b3"	0	"TCF4_WTp"
"7260"	"chr7"	25395604	25396006	"Promoter"	"Lipe"	0	"TCF4_WTp"
"7261"	"chr7"	27591884	27592329	"Promoter"	"Akt2"	324	"TCF4_WTp"
"7262"	"chr7"	28372193	28372763	"Promoter"	"Plekhg2"	0	"TCF4_WTp"
"7263"	"chr7"	29906421	29906724	"Promoter"	"Mir7668"	0	"TCF4_WTp"
"7264"	"chr7"	30599969	30600348	"Promoter"	"Zbtb32"	-1100	"TCF4_WTp"
"7265"	"chr7"	30973110	30973906	"Promoter"	"Lsr"	0	"TCF4_WTp"
"7266"	"chr7"	44848827	44849187	"Promoter"	"Tbc1d17"	0	"TCF4_WTp"
"7267"	"chr7"	44869593	44870229	"Promoter"	"Ptov1"	0	"TCF4_WTp"
"7268"	"chr7"	45339505	45340148	"Promoter"	"Ppfia3"	623	"TCF4_WTp"
"7269"	"chr7"	45703932	45704525	"Promoter"	"Dbp"	-722	"TCF4_WTp"
"7270"	"chr7"	45715275	45715593	"Promoter"	"Sphk2"	-68	"TCF4_WTp"
"7271"	"chr7"	66311300	66311550	"Intron"	"Lrrk1"	-28963	"TCF4_WTp"
"7272"	"chr7"	78782983	78783467	"Promoter"	"Mrpl46"	0	"TCF4_WTp"
"7273"	"chr7"	79391940	79392394	"Promoter"	"Fanci"	0	"TCF4_WTp"
"7274"	"chr7"	79466093	79466522	"Promoter"	"Polg"	0	"TCF4_WTp"
"7275"	"chr7"	89980710	89981501	"Promoter"	"Eed"	0	"TCF4_WTp"
"7276"	"chr7"	90095232	90095444	"Distal Intergenic"	"2310010J17Rik"	34030	"TCF4_WTp"
"7277"	"chr7"	99182578	99183220	"Promoter"	"Dgat2"	0	"TCF4_WTp"
"7278"	"chr7"	100371601	100372029	"Promoter"	"Ppme1"	0	"TCF4_WTp"
"7279"	"chr7"	101301994	101302362	"Promoter"	"Atg16l2"	0	"TCF4_WTp"
"7280"	"chr7"	112826257	112826557	"Intron"	"Tead1"	66873	"TCF4_WTp"
"7281"	"chr7"	119895864	119896164	"Promoter"	"Lyrm1"	3	"TCF4_WTp"
"7282"	"chr7"	122969482	122969927	"Promoter"	"4930413G21Rik"	532	"TCF4_WTp"
"7283"	"chr7"	126975959	126976424	"Promoter"	"Cdipt"	45	"TCF4_WTp"
"7284"	"chr7"	127967058	127967657	"Promoter"	"Fus"	0	"TCF4_WTp"
"7285"	"chr7"	133185988	133186301	"Distal Intergenic"	"4930483O08Rik"	57737	"TCF4_WTp"
"7286"	"chr7"	133708892	133709524	"Promoter"	"Uros"	0	"TCF4_WTp"
"7287"	"chr7"	141042641	141042892	"Distal Intergenic"	"B4galnt4"	-18382	"TCF4_WTp"
"7288"	"chr7"	141221664	141222208	"Promoter"	"Mir210"	-171	"TCF4_WTp"
"7289"	"chr7"	141228255	141228892	"Promoter"	"Phrf1"	0	"TCF4_WTp"
"7290"	"chr7"	141475007	141475618	"Promoter"	"Tspan4"	0	"TCF4_WTp"
"7291"	"chr8"	3515400	3515691	"Promoter"	"Pnpla6"	16	"TCF4_WTp"
"7292"	"chr8"	5106875	5107194	"Promoter"	"Slc10a2"	-1643	"TCF4_WTp"
"7293"	"chr8"	14888360	14889040	"Promoter"	"Cln8"	0	"TCF4_WTp"
"7294"	"chr8"	26976756	26977220	"Promoter"	"Zfp703"	-116	"TCF4_WTp"
"7295"	"chr8"	34806455	34806751	"Promoter"	"Dusp4"	-859	"TCF4_WTp"
"7296"	"chr8"	36457423	36457899	"Promoter"	"6430573F11Rik"	0	"TCF4_WTp"
"7297"	"chr8"	41374568	41375035	"Promoter"	"Asah1"	0	"TCF4_WTp"
"7298"	"chr8"	70234285	70234679	"Promoter"	"Armc6"	0	"TCF4_WTp"
"7299"	"chr8"	70353270	70353627	"Promoter"	"Upf1"	0	"TCF4_WTp"
"7300"	"chr8"	70439569	70439808	"Promoter"	"Crtc1"	0	"TCF4_WTp"
"7301"	"chr8"	83652140	83652800	"Promoter"	"Gipc1"	0	"TCF4_WTp"
"7302"	"chr8"	84969096	84969802	"Promoter"	"Prdx2"	0	"TCF4_WTp"
"7303"	"chr8"	84979632	84980249	"Promoter"	"Junb"	-884	"TCF4_WTp"
"7304"	"chr8"	85025246	85025680	"Promoter"	"Asna1"	0	"TCF4_WTp"
"7305"	"chr8"	94871159	94871358	"Promoter"	"Dok4"	-2	"TCF4_WTp"
"7306"	"chr8"	107403285	107403627	"Promoter"	"Nqo1"	-80	"TCF4_WTp"
"7307"	"chr8"	113635690	113636236	"Promoter"	"Mon1b"	0	"TCF4_WTp"
"7308"	"chr8"	116921315	116922097	"Promoter"	"Cmc2"	0	"TCF4_WTp"
"7309"	"chr8"	122567613	122568289	"Promoter"	"Cdt1"	0	"TCF4_WTp"
"7310"	"chr8"	123820139	123820414	"Intron"	"Rab4a"	14143	"TCF4_WTp"
"7311"	"chr8"	127441276	127441505	"Intron"	"Pard3"	35901	"TCF4_WTp"
"7312"	"chr9"	4308601	4309086	"Promoter"	"Aasdhppt"	383	"TCF4_WTp"
"7313"	"chr9"	20952682	20953227	"Promoter"	"Dnmt1"	0	"TCF4_WTp"
"7314"	"chr9"	21091508	21091756	"Promoter"	"Gm38431"	252	"TCF4_WTp"
"7315"	"chr9"	22467333	22467556	"Promoter"	"Rp9"	800	"TCF4_WTp"
"7316"	"chr9"	31280374	31281062	"Promoter"	"Prdm10"	0	"TCF4_WTp"
"7317"	"chr9"	35175625	35175835	"Promoter"	"Dcps"	152	"TCF4_WTp"
"7318"	"chr9"	35421133	35421401	"Promoter"	"Cdon"	9	"TCF4_WTp"
"7319"	"chr9"	40414289	40414569	"Intron"	"Gramd1b"	-37868	"TCF4_WTp"
"7320"	"chr9"	42264428	42264708	"Promoter"	"Sc5d"	-128	"TCF4_WTp"
"7321"	"chr9"	43150268	43150635	"Intron"	"Tmem136"	-33698	"TCF4_WTp"
"7322"	"chr9"	44490818	44491132	"Intron"	"Bcl9l"	3571	"TCF4_WTp"
"7323"	"chr9"	44679707	44679906	"Intron"	"Treh"	6474	"TCF4_WTp"
"7324"	"chr9"	45103278	45103514	"Intron"	"Scn2b"	-14362	"TCF4_WTp"
"7325"	"chr9"	54571226	54571682	"Distal Intergenic"	"Cib2"	-11147	"TCF4_WTp"
"7326"	"chr9"	59143741	59144040	"Distal Intergenic"	"Neo1"	-107300	"TCF4_WTp"
"7327"	"chr9"	59656199	59656605	"Promoter"	"Pkm"	0	"TCF4_WTp"
"7328"	"chr9"	63602362	63602839	"Promoter"	"Aagab"	0	"TCF4_WTp"
"7329"	"chr9"	85748445	85748777	"Promoter"	"Ibtk"	557	"TCF4_WTp"
"7330"	"chr9"	87021509	87021994	"Promoter"	"Cyb5r4"	-35	"TCF4_WTp"
"7331"	"chr9"	102502294	102502568	"Distal Intergenic"	"Ky"	-3570	"TCF4_WTp"
"7332"	"chr9"	102626093	102626406	"Promoter"	"Cep63"	0	"TCF4_WTp"
"7333"	"chr9"	102717593	102717915	"Promoter"	"Amotl2"	0	"TCF4_WTp"
"7334"	"chr9"	106821765	106821981	"Promoter"	"Dcaf1"	0	"TCF4_WTp"
"7335"	"chr9"	107568685	107569269	"Promoter"	"Hyal2"	0	"TCF4_WTp"
"7336"	"chr9"	121415628	121416136	"Intron"	"Trak1"	48670	"TCF4_WTp"
"7337"	"chrX"	7789658	7790093	"Promoter"	"Gripap1"	0	"TCF4_WTp"
"7338"	"chrX"	7898798	7899305	"Promoter"	"Pqbp1"	0	"TCF4_WTp"
"7339"	"chrX"	8096682	8097089	"Promoter"	"Gm6787"	0	"TCF4_WTp"
"7340"	"chrX"	36864253	36864543	"Promoter"	"C330007P06Rik"	0	"TCF4_WTp"
"7341"	"chrX"	36874132	36874408	"Promoter"	"Ube2a"	0	"TCF4_WTp"
"7342"	"chrX"	74328744	74329075	"Promoter"	"Plxna3"	0	"TCF4_WTp"
"7343"	"chrX"	101532512	101533006	"Promoter"	"Taf1"	0	"TCF4_WTp"
"7344"	"chrX"	152016659	152016976	"Promoter"	"Smc1a"	231	"TCF4_WTp"
"7345"	"chrX"	155216327	155216566	"Promoter"	"Sat1"	0	"TCF4_WTp"
"7346"	"chrX"	160502047	160502567	"Promoter"	"Phka2"	0	"TCF4_WTp"
"7347"	"chr1"	10037924	10038178	"Promoter"	"Cops5"	0	"TCF4_WTr"
"7348"	"chr1"	37865076	37865287	"Promoter"	"Tsga10"	0	"TCF4_WTr"
"7349"	"chr1"	38130013	38130475	"Promoter"	"Rev1"	-351	"TCF4_WTr"
"7350"	"chr1"	46003614	46003867	"Distal Intergenic"	"Stk-ps2"	26570	"TCF4_WTr"
"7351"	"chr1"	54557919	54558409	"Promoter"	"Pgap1"	-235	"TCF4_WTr"
"7352"	"chr1"	58392572	58393177	"Promoter"	"Bzw1"	0	"TCF4_WTr"
"7353"	"chr1"	66862587	66862895	"Promoter"	"Acadl"	414	"TCF4_WTr"
"7354"	"chr1"	67065292	67065716	"Distal Intergenic"	"Lancl1"	-26420	"TCF4_WTr"
"7355"	"chr1"	72583177	72583765	"Promoter"	"Smarcal1"	0	"TCF4_WTr"
"7356"	"chr1"	74587879	74588390	"Promoter"	"Bcs1l"	0	"TCF4_WTr"
"7357"	"chr1"	82124576	82125013	"Distal Intergenic"	"Mir6344"	-6903	"TCF4_WTr"
"7358"	"chr1"	87174317	87174915	"Distal Intergenic"	"Prss56"	-8399	"TCF4_WTr"
"7359"	"chr1"	87579126	87579416	"Intron"	"Neu2"	-4606	"TCF4_WTr"
"7360"	"chr1"	88277423	88277706	"Promoter"	"Hjurp"	0	"TCF4_WTr"
"7361"	"chr1"	91459264	91459936	"Promoter"	"Per2"	0	"TCF4_WTr"
"7362"	"chr1"	127233205	127233605	"Intron"	"Mgat5"	28219	"TCF4_WTr"
"7363"	"chr1"	127275821	127276146	"Intron"	"Mgat5"	-30491	"TCF4_WTr"
"7364"	"chr1"	130524748	130525063	"Distal Intergenic"	"Cd55"	-62004	"TCF4_WTr"
"7365"	"chr1"	130737402	130738028	"Promoter"	"AA986860"	-2244	"TCF4_WTr"
"7366"	"chr1"	131123460	131123902	"Distal Intergenic"	"Dyrk3"	14332	"TCF4_WTr"
"7367"	"chr1"	133434638	133435071	"Distal Intergenic"	"Sox13"	-10426	"TCF4_WTr"
"7368"	"chr1"	136233902	136234509	"Promoter"	"5730559C18Rik"	0	"TCF4_WTr"
"7369"	"chr1"	139422052	139422255	"Promoter"	"Zbtb41"	-128	"TCF4_WTr"
"7370"	"chr1"	156719032	156719314	"Promoter"	"Fam20b"	-122	"TCF4_WTr"
"7371"	"chr1"	160212943	160213193	"Promoter"	"Cacybp"	-51	"TCF4_WTr"
"7372"	"chr1"	161070795	161071379	"Promoter"	"Cenpl"	28	"TCF4_WTr"
"7373"	"chr1"	164214984	164215443	"Intron"	"Slc19a2"	-33603	"TCF4_WTr"
"7374"	"chr1"	164470922	164471262	"Distal Intergenic"	"Atp1b1"	-12567	"TCF4_WTr"
"7375"	"chr1"	169969339	169969564	"Promoter"	"3110045C21Rik"	0	"TCF4_WTr"
"7376"	"chr1"	171204267	171204590	"Distal Intergenic"	"Pcp4l1"	-7232	"TCF4_WTr"
"7377"	"chr1"	177740934	177741268	"Exon"	"1700016C15Rik"	11120	"TCF4_WTr"
"7378"	"chr1"	178317930	178318489	"Promoter"	"Cox20"	-664	"TCF4_WTr"
"7379"	"chr1"	180225730	180226032	"Downstream"	"Psen2"	4012	"TCF4_WTr"
"7380"	"chr1"	185203743	185204221	"Promoter"	"Rab3gap2"	0	"TCF4_WTr"
"7381"	"chr1"	185308601	185308815	"Intron"	"Mir194-1"	-4504	"TCF4_WTr"
"7382"	"chr10"	8214146	8214432	"Intron"	"Ust"	87810	"TCF4_WTr"
"7383"	"chr10"	8885935	8886578	"Promoter"	"Sash1"	0	"TCF4_WTr"
"7384"	"chr10"	18463406	18463610	"Intron"	"Nhsl1"	-6371	"TCF4_WTr"
"7385"	"chr10"	24131529	24131776	"Distal Intergenic"	"Stx7"	-17541	"TCF4_WTr"
"7386"	"chr10"	36974013	36975014	"Promoter"	"Hdac2"	0	"TCF4_WTr"
"7387"	"chr10"	40302369	40302759	"Promoter"	"Amd1"	-181	"TCF4_WTr"
"7388"	"chr10"	41519009	41519526	"Promoter"	"Cd164"	0	"TCF4_WTr"
"7389"	"chr10"	42940703	42941077	"Promoter"	"Scml4"	822	"TCF4_WTr"
"7390"	"chr10"	57743597	57743806	"Distal Intergenic"	"Fabp7"	-41117	"TCF4_WTr"
"7391"	"chr10"	59972541	59972790	"Distal Intergenic"	"Ddit4"	-20771	"TCF4_WTr"
"7392"	"chr10"	63243524	63243869	"Promoter"	"Herc4"	0	"TCF4_WTr"
"7393"	"chr10"	68345471	68345808	"Distal Intergenic"	"4930545H06Rik"	-24329	"TCF4_WTr"
"7394"	"chr10"	68354701	68355066	"Distal Intergenic"	"4930545H06Rik"	-33559	"TCF4_WTr"
"7395"	"chr10"	69654871	69655186	"Intron"	"Ank3"	-51288	"TCF4_WTr"
"7396"	"chr10"	78371694	78372024	"Distal Intergenic"	"Agpat3"	-19252	"TCF4_WTr"
"7397"	"chr10"	79681863	79682123	"Promoter"	"Cdc34"	-72	"TCF4_WTr"
"7398"	"chr10"	79925406	79925833	"Promoter"	"Arid3a"	-1210	"TCF4_WTr"
"7399"	"chr10"	80754829	80755316	"Promoter"	"Dot1l"	0	"TCF4_WTr"
"7400"	"chr10"	81192384	81192618	"Promoter"	"Atcayos"	-2073	"TCF4_WTr"
"7401"	"chr10"	81292605	81293719	"Promoter"	"Pip5k1c"	0	"TCF4_WTr"
"7402"	"chr10"	81384080	81384638	"Promoter"	"Dohh"	0	"TCF4_WTr"
"7403"	"chr10"	82623285	82623581	"Promoter"	"1190007I07Rik"	-57	"TCF4_WTr"
"7404"	"chr10"	84576399	84577109	"Promoter"	"Tcp11l2"	0	"TCF4_WTr"
"7405"	"chr10"	95112653	95113521	"Distal Intergenic"	"Gm29684"	32304	"TCF4_WTr"
"7406"	"chr10"	97220415	97220718	"Distal Intergenic"	"4930556N09Rik"	184647	"TCF4_WTr"
"7407"	"chr10"	111335811	111336046	"Distal Intergenic"	"Bbs10"	37132	"TCF4_WTr"
"7408"	"chr10"	111578662	111579000	"Distal Intergenic"	"4933440J02Rik"	15273	"TCF4_WTr"
"7409"	"chr10"	115586347	115587005	"Promoter"	"Lgr5"	775	"TCF4_WTr"
"7410"	"chr10"	116769215	116769487	"Distal Intergenic"	"4930579P08Rik"	39962	"TCF4_WTr"
"7411"	"chr10"	117224431	117224682	"Promoter"	"Yeats4"	0	"TCF4_WTr"
"7412"	"chr10"	119206309	119206895	"Exon"	"Cand1"	33160	"TCF4_WTr"
"7413"	"chr10"	120872238	120872640	"Intron"	"Gm15910"	14609	"TCF4_WTr"
"7414"	"chr10"	122910888	122911101	"Intron"	"Mirlet7i"	74623	"TCF4_WTr"
"7415"	"chr10"	128231616	128232014	"Promoter"	"Timeless"	-49	"TCF4_WTr"
"7416"	"chr10"	128804511	128804936	"Promoter"	"Tmem198b"	-141	"TCF4_WTr"
"7417"	"chr11"	5098933	5099517	"Promoter"	"Ewsr1"	0	"TCF4_WTr"
"7418"	"chr11"	5411602	5412110	"Intron"	"Znrf3"	-29862	"TCF4_WTr"
"7419"	"chr11"	5444736	5445152	"Promoter"	"Znrf3"	0	"TCF4_WTr"
"7420"	"chr11"	20396227	20396609	"Distal Intergenic"	"Slc1a4"	-63514	"TCF4_WTr"
"7421"	"chr11"	20553024	20553644	"Intron"	"Sertad2"	9771	"TCF4_WTr"
"7422"	"chr11"	43626371	43626653	"Distal Intergenic"	"Fabp6"	-24809	"TCF4_WTr"
"7423"	"chr11"	49712653	49713216	"Promoter"	"Cnot6"	0	"TCF4_WTr"
"7424"	"chr11"	50377495	50377830	"Promoter"	"Hnrnph1"	0	"TCF4_WTr"
"7425"	"chr11"	52000324	52000862	"Promoter"	"Ube2b"	0	"TCF4_WTr"
"7426"	"chr11"	52283229	52283572	"Promoter"	"Tcf7"	-215	"TCF4_WTr"
"7427"	"chr11"	53430785	53431054	"Promoter"	"Uqcrq"	0	"TCF4_WTr"
"7428"	"chr11"	57644880	57645680	"Promoter"	"Galnt10"	0	"TCF4_WTr"
"7429"	"chr11"	58631706	58631974	"Distal Intergenic"	"Olfr323"	-5662	"TCF4_WTr"
"7430"	"chr11"	59809549	59810537	"Promoter"	"Gm16062"	0	"TCF4_WTr"
"7431"	"chr11"	62557210	62557475	"Distal Intergenic"	"Ubb"	5479	"TCF4_WTr"
"7432"	"chr11"	62602563	62603057	"Promoter"	"2410006H16Rik"	0	"TCF4_WTr"
"7433"	"chr11"	69117881	69118301	"Promoter"	"Hes7"	-2152	"TCF4_WTr"
"7434"	"chr11"	69581117	69581535	"Promoter"	"Trp53"	758	"TCF4_WTr"
"7435"	"chr11"	69671458	69671674	"Promoter"	"Eif4a1"	749	"TCF4_WTr"
"7436"	"chr11"	69758664	69759139	"Promoter"	"Polr2a"	-31	"TCF4_WTr"
"7437"	"chr11"	69921267	69921664	"Promoter"	"Eif5a"	0	"TCF4_WTr"
"7438"	"chr11"	70239594	70240275	"Promoter"	"0610010K14Rik"	0	"TCF4_WTr"
"7439"	"chr11"	74924955	74925268	"Promoter"	"Srr"	435	"TCF4_WTr"
"7440"	"chr11"	77982233	77982933	"Promoter"	"Phf12"	0	"TCF4_WTr"
"7441"	"chr11"	78851511	78851742	"Distal Intergenic"	"Lyrm9"	24916	"TCF4_WTr"
"7442"	"chr11"	80784397	80784596	"Distal Intergenic"	"Myo1d"	-4372	"TCF4_WTr"
"7443"	"chr11"	82914992	82915469	"Exon"	"Unc45b"	3312	"TCF4_WTr"
"7444"	"chr11"	83472530	83473228	"Promoter"	"Taf15"	0	"TCF4_WTr"
"7445"	"chr11"	86875066	86875496	"Distal Intergenic"	"Dhx40"	-67406	"TCF4_WTr"
"7446"	"chr11"	87108727	87108966	"Promoter"	"Prr11"	-13	"TCF4_WTr"
"7447"	"chr11"	87682925	87683553	"Intron"	"1110028F11Rik"	-15971	"TCF4_WTr"
"7448"	"chr11"	87689451	87689866	"Intron"	"1110028F11Rik"	-9658	"TCF4_WTr"
"7449"	"chr11"	87709520	87710123	"Intron"	"1110028F11Rik"	9996	"TCF4_WTr"
"7450"	"chr11"	88067840	88068068	"Promoter"	"Vezf1"	-211	"TCF4_WTr"
"7451"	"chr11"	93885738	93886203	"Promoter"	"Mbtd1"	0	"TCF4_WTr"
"7452"	"chr11"	95824285	95824672	"Promoter"	"Phospho1"	0	"TCF4_WTr"
"7453"	"chr11"	97315464	97315844	"Promoter"	"Mrpl45"	0	"TCF4_WTr"
